id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
CGRjJJShtsx0XXcFrFY76A,eat-italian-staten-island,Eat Italian,https://s3-media1.fl.yelpcdn.com/bphoto/2_j6Fvhb7CKhShWYcwEh7w/o.jpg,False,https://www.yelp.com/biz/eat-italian-staten-island?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,94,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.5424993727034, 'longitude': -74.2070855945349}",[],,"{'address1': '655 Rossville Ave', 'address2': None, 'address3': None, 'city': 'Staten Island', 'zip_code': '10309', 'country': 'US', 'state': 'NY', 'display_address': ['655 Rossville Ave', 'Staten Island, NY 10309']}",+17189664186,(718) 966-4186,25511.00204988523
1ocm2YeYQJ3KveEBDcXAqg,nonnas-pizza-new-york-6,Nonna's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/UBPZxiRFF3z_09f-39JQDw/o.jpg,False,https://www.yelp.com/biz/nonnas-pizza-new-york-6?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': 40.73891, 'longitude': -73.99298}","['pickup', 'delivery']",,"{'address1': '12 W 18th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['12 W 18th St', 'New York, NY 10011']}",+12122060500,(212) 206-0500,3718.62334949911
j9uuXTmbt4JCphSVg5DpgQ,cafe-rustico-ii-new-york,Cafe Rustico II,https://s3-media2.fl.yelpcdn.com/bphoto/S_eZOozzLlPguWB6efmXPQ/o.jpg,False,https://www.yelp.com/biz/cafe-rustico-ii-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,132,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.74719, 'longitude': -73.98202}","['pickup', 'delivery']",$,"{'address1': '62 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['62 E 34th St', 'New York, NY 10016']}",+12127361114,(212) 736-1114,4754.306537220634
BdR0C95rL1Ymy_IBb-tFpg,enzos-market-fort-lee,Enzo's Market,https://s3-media2.fl.yelpcdn.com/bphoto/f4ZhsWg4hnG6mMd67OYxBQ/o.jpg,False,https://www.yelp.com/biz/enzos-market-fort-lee?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,88,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.8497963, 'longitude': -73.9845642}","['pickup', 'delivery']",$$,"{'address1': '1422 Bergen Blvd', 'address2': '', 'address3': '', 'city': 'Fort Lee', 'zip_code': '07024', 'country': 'US', 'state': 'NJ', 'display_address': ['1422 Bergen Blvd', 'Fort Lee, NJ 07024']}",+12015855005,(201) 585-5005,16072.020834085655
jCrnVc11blPBzuJTdgzDKA,bucco-bloomfield,Bucco,https://s3-media2.fl.yelpcdn.com/bphoto/Vei3g_iMPZ4mNFZA6lXW7w/o.jpg,False,https://www.yelp.com/biz/bucco-bloomfield?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,75,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.79362, 'longitude': -74.1986}",['delivery'],$$,"{'address1': '61 Washington St', 'address2': '', 'address3': None, 'city': 'Bloomfield', 'zip_code': '07003', 'country': 'US', 'state': 'NJ', 'display_address': ['61 Washington St', 'Bloomfield, NJ 07003']}",+19735666100,(973) 566-6100,19804.63533976302
H8qcX7MNNnC1bqE0LnIhKg,simò-pizza-new-york-4,SIMÒ PIZZA,https://s3-media3.fl.yelpcdn.com/bphoto/qaSQsBdO9e1gz5OH9ROckw/o.jpg,False,https://www.yelp.com/biz/sim%C3%B2-pizza-new-york-4?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,141,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.7392597584612, 'longitude': -74.0088130692187}","['delivery', 'pickup']",$,"{'address1': '90-92 Gansevoort St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['90-92 Gansevoort St', 'New York, NY 10014']}",+12124622703,(212) 462-2703,3954.1313238707344
HbCyzokiA19bEWUp6mga_g,bibi-new-york,bibi,https://s3-media4.fl.yelpcdn.com/bphoto/fmFUJJWt9CSGHzBARW83zg/o.jpg,False,https://www.yelp.com/biz/bibi-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,189,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.723937, 'longitude': -73.983519}","['delivery', 'pickup']",$$,"{'address1': '211 E 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10009', 'country': 'US', 'state': 'NY', 'display_address': ['211 E 4th St', 'New York, NY 10009']}",+12126732424,(212) 673-2424,2247.8154805576246
2F-7XCoPS1mbdy9ioqWuqw,serafina-new-york-18,Serafina,https://s3-media2.fl.yelpcdn.com/bphoto/dLf7xCrI6Zzb-DOReTevEg/o.jpg,False,https://www.yelp.com/biz/serafina-new-york-18?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,75,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 40.80043, 'longitude': -73.96828}","['delivery', 'pickup']",$$,"{'address1': '2737 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10025', 'country': 'US', 'state': 'NY', 'display_address': ['2737 Broadway', 'New York, NY 10025']}",+12123010664,(212) 301-0664,10792.323288621526
5EmZzIWxYCrc1KOnbA78-w,gran-tivoli-new-york-2,Gran Tivoli,https://s3-media3.fl.yelpcdn.com/bphoto/eCZ47FORha80ISUv79J_cQ/o.jpg,False,https://www.yelp.com/biz/gran-tivoli-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,55,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.721014, 'longitude': -73.997714}",[],$$$,"{'address1': '406 Broome St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['406 Broome St', 'New York, NY 10013']}",,,1755.0510871898798
ozk8FpXVEJ10PWoSy5HJ1w,delmar-pizzeria-brooklyn,Delmar Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/xgCZqqQYLZKEGAQybLd6GA/o.jpg,False,https://www.yelp.com/biz/delmar-pizzeria-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,221,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.58615, 'longitude': -73.95235}","['delivery', 'pickup']",$,"{'address1': '1668 Sheepshead Bay Rd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11235', 'country': 'US', 'state': 'NY', 'display_address': ['1668 Sheepshead Bay Rd', 'Brooklyn, NY 11235']}",+17187697766,(718) 769-7766,13726.734177146054
ZamvzoxEKiJEboO0ZUdogw,amici-ristorante-new-york-3,Amici Ristorante,https://s3-media4.fl.yelpcdn.com/bphoto/dR39Lx6HmiLNtYaAhzC85Q/o.jpg,False,https://www.yelp.com/biz/amici-ristorante-new-york-3?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,7,"[{'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 40.71981, 'longitude': -73.99722}","['delivery', 'pickup']",$$,"{'address1': '165 Mulberry St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['165 Mulberry St', 'New York, NY 10013']}",+12122032766,(212) 203-2766,1623.9902945862016
bqeQ4l_vYVaCLAzkIA6QrQ,harlem-wine-room-new-york,Harlem Wine Room,https://s3-media2.fl.yelpcdn.com/bphoto/Hj2emWgspSoSEOtD0D860A/o.jpg,False,https://www.yelp.com/biz/harlem-wine-room-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,16,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.5,"{'latitude': 40.8236484, 'longitude': -73.9521055}","['delivery', 'pickup']",$$,"{'address1': '3454 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3454 Broadway', 'New York, NY 10031']}",+19172616944,(917) 261-6944,13615.378037109072
XVWogwA8XncHqRY4JVN9eQ,tenth-street-pasta-and-pizza-hoboken,Tenth Street Pasta & Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/c0x5RDesYjZfQ3v88lih-A/o.jpg,False,https://www.yelp.com/biz/tenth-street-pasta-and-pizza-hoboken?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,175,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.74934, 'longitude': -74.03138}","['delivery', 'pickup']",$,"{'address1': '1000 Willow Ave', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['1000 Willow Ave', 'Hoboken, NJ 07030']}",+12016838134,(201) 683-8134,5795.676600873836
x-kGxh73dp8P85lXUFHV3Q,dursos-pasta-and-ravioli-company-flushing,Durso's Pasta & Ravioli Company,https://s3-media1.fl.yelpcdn.com/bphoto/PoopOZ4RV7K1H4xilq2zaQ/o.jpg,False,https://www.yelp.com/biz/dursos-pasta-and-ravioli-company-flushing?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,134,"[{'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.5,"{'latitude': 40.76341, 'longitude': -73.79294}","['delivery', 'pickup']",$$,"{'address1': '189-01 Crocheron Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11358', 'country': 'US', 'state': 'NY', 'display_address': ['189-01 Crocheron Ave', 'Flushing, NY 11358']}",+17183581311,(718) 358-1311,18142.006491443473
sNu05k9J8ILFeBzLM7LCIQ,patsys-pizzeria-bay-ridge-brooklyn,Patsy's Pizzeria - Bay Ridge,https://s3-media3.fl.yelpcdn.com/bphoto/qnhA7jezuhBj05SmlOhfeA/o.jpg,False,https://www.yelp.com/biz/patsys-pizzeria-bay-ridge-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,108,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.6217316, 'longitude': -74.0319934}","['delivery', 'pickup']",$$,"{'address1': '8814 3rd Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11209', 'country': 'US', 'state': 'NY', 'display_address': ['8814 3rd Ave', 'Brooklyn, NY 11209']}",+17187453003,(718) 745-3003,9836.638739974449
J6LTk4EZZ4HM7ASkZQztbQ,francescos-brooklyn,Francesco's,https://s3-media3.fl.yelpcdn.com/bphoto/xUx0WrUjshZO_h5wwUiNmQ/o.jpg,False,https://www.yelp.com/biz/francescos-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,81,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.68357, 'longitude': -73.99945}","['delivery', 'pickup']",$,"{'address1': '529 Henry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['529 Henry St', 'Brooklyn, NY 11231']}",+17188340863,(718) 834-0863,2469.8670838183452
8wMJdpw2R_4VfS55itB_gQ,sweetwater-restaurant-brooklyn-2,Sweetwater Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/kMmAhqVDm_aIs0ch-G2EIQ/o.jpg,False,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,370,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.7184736, 'longitude': -73.9600178}",[],$$,"{'address1': '105 N 6th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11249', 'country': 'US', 'state': 'NY', 'display_address': ['105 N 6th St', 'Brooklyn, NY 11249']}",+17189630608,(718) 963-0608,3231.820645331585
fyepvQnhH7O1Bw9V4Xu-OA,la-bella-salumeria-delicatessen-union-city,La Bella Salumeria Delicatessen,https://s3-media2.fl.yelpcdn.com/bphoto/f_IbnpDonPQiUGveCpYTcw/o.jpg,False,https://www.yelp.com/biz/la-bella-salumeria-delicatessen-union-city?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,54,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 40.767234, 'longitude': -74.03244}",['delivery'],$,"{'address1': '2308 Bergenline Ave', 'address2': '', 'address3': '', 'city': 'Union City', 'zip_code': '07087', 'country': 'US', 'state': 'NJ', 'display_address': ['2308 Bergenline Ave', 'Union City, NJ 07087']}",+12018673065,(201) 867-3065,7588.892904557689
h7M1s9arHO5dcMf-XxzOLA,ebb-and-flow-brooklyn,Ebb & Flow,https://s3-media3.fl.yelpcdn.com/bphoto/sK0q05014B0llB1c6YSrrg/o.jpg,False,https://www.yelp.com/biz/ebb-and-flow-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,16,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'salad', 'title': 'Salad'}]",4.0,"{'latitude': 40.693857, 'longitude': -74.000871}","['delivery', 'pickup']",,"{'address1': '159 Bridge Dr', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['159 Bridge Dr', 'Brooklyn, NY 11201']}",+17186189775,(718) 618-9775,1402.7633135613833
eby9pE6FzmwjoYRVzDpzew,sette-mezzo-new-york,Sette Mezzo,https://s3-media2.fl.yelpcdn.com/bphoto/2FzyJfh7vR-6Hq8LTbbVxA/o.jpg,False,https://www.yelp.com/biz/sette-mezzo-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,64,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7693455389848, 'longitude': -73.9627933502197}",[],$$$,"{'address1': '969 Lexington Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10021', 'country': 'US', 'state': 'NY', 'display_address': ['969 Lexington Ave', 'New York, NY 10021']}",+12124720400,(212) 472-0400,7584.890776082628
VBuF671en_sI7wV5aYkrpg,enzos-pizza-ozone-park-2,Enzo's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/fQsOuvvOKofW2mQc3QWfTg/o.jpg,False,https://www.yelp.com/biz/enzos-pizza-ozone-park-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,79,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.6842863, 'longitude': -73.8594333}","['delivery', 'pickup']",$$,"{'address1': '8102 Rockaway Blvd', 'address2': '', 'address3': '', 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['8102 Rockaway Blvd', 'Ozone Park, NY 11416']}",+17182960880,(718) 296-0880,11619.704421961838
bH6kFlRLtfIo2dtjs1gJ8g,dolce-vita-brooklyn,Dolce Vita,https://s3-media2.fl.yelpcdn.com/bphoto/K5BXgoekO2AwvAdnbMM9ow/o.jpg,False,https://www.yelp.com/biz/dolce-vita-brooklyn?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,37,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.619697, 'longitude': -73.918792}",[],$$$,"{'address1': '5811 Ave N', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11234', 'country': 'US', 'state': 'NY', 'display_address': ['5811 Ave N', 'Brooklyn, NY 11234']}",+17184443537,(718) 444-3537,11466.292340401198
7jbInJHwOm4W_kesEe19mA,my-pie-new-york-5,My Pie,https://s3-media3.fl.yelpcdn.com/bphoto/p3_mXtue214X53EL_M0-Zw/o.jpg,False,https://www.yelp.com/biz/my-pie-new-york-5?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,153,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': 40.77823, 'longitude': -73.98117}","['delivery', 'pickup']",$,"{'address1': '166 West 72nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['166 West 72nd St', 'New York, NY 10023']}",+12127877200,(212) 787-7200,8163.87808658151
ngE6XKXWvDt-yVBET2BVtg,emilios-of-morris-park-bronx,Emilio's of Morris Park,https://s3-media4.fl.yelpcdn.com/bphoto/kmYMpeQzadMSN5r1i6Se4g/o.jpg,False,https://www.yelp.com/biz/emilios-of-morris-park-bronx?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,160,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.849121, 'longitude': -73.854675}","['delivery', 'pickup']",$$,"{'address1': '1051 Morris Park Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1051 Morris Park Ave', 'Bronx, NY 10461']}",+17188226758,(718) 822-6758,19835.387352359015
-KrQ1gOiyXCbffsWyc5SNQ,the-leopard-at-des-artistes-new-york,The Leopard at des Artistes,https://s3-media3.fl.yelpcdn.com/bphoto/vUqy7ZlOhHDTamdeokFo-A/o.jpg,False,https://www.yelp.com/biz/the-leopard-at-des-artistes-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,223,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.773515, 'longitude': -73.978841}","['delivery', 'pickup']",$$$,"{'address1': '1 W 67th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['1 W 67th St', 'New York, NY 10023']}",+12127878767,(212) 787-8767,7680.187629882921
Da9aNH6kW3fv4mTzqx3yPw,caffe-palermo-new-york-2,Caffe Palermo,https://s3-media1.fl.yelpcdn.com/bphoto/64PxUZtpu2zMUPosXhhMEw/o.jpg,False,https://www.yelp.com/biz/caffe-palermo-new-york-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,558,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7189596, 'longitude': -73.9972725}","['delivery', 'pickup']",$$,"{'address1': '148 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['148 Mulberry St', 'New York, NY 10013']}",+12124314205,(212) 431-4205,1527.347227012769
WHX90qTIuHdWHWDY5g9COw,apulia-hoboken,Apulia,https://s3-media3.fl.yelpcdn.com/bphoto/MnOK9xDfkigJEc2l7-jFdQ/o.jpg,False,https://www.yelp.com/biz/apulia-hoboken?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,107,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.75297, 'longitude': -74.02582}","['delivery', 'pickup']",$$,"{'address1': '1319 Washington St', 'address2': '', 'address3': None, 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['1319 Washington St', 'Hoboken, NJ 07030']}",+12016833923,(201) 683-3923,5918.624768762771
Pb2HqSO0SP8HymbZM099hg,tommaso-restaurant-brooklyn-2,Tommaso Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/GjgIG4FY99E5jIulWR4jGg/o.jpg,False,https://www.yelp.com/biz/tommaso-restaurant-brooklyn-2?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,108,"[{'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.611598, 'longitude': -74.010337}","['delivery', 'pickup']",$$$,"{'address1': '1464 86th St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11228', 'country': 'US', 'state': 'NY', 'display_address': ['1464 86th St', 'Brooklyn, NY 11228']}",+17182369883,(718) 236-9883,10520.22174813807
GnaeBuilZb_fU01v3wNhZw,grimaldis-hoboken,Grimaldi's,https://s3-media3.fl.yelpcdn.com/bphoto/N5G-KR0Q8BJcIK4FnaycQw/o.jpg,False,https://www.yelp.com/biz/grimaldis-hoboken?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,409,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.74131, 'longitude': -74.02953}",['delivery'],$$,"{'address1': '411 Washington St', 'address2': '', 'address3': '', 'city': 'Hoboken', 'zip_code': '07030', 'country': 'US', 'state': 'NJ', 'display_address': ['411 Washington St', 'Hoboken, NJ 07030']}",+12017920010,(201) 792-0010,4996.251158691458
EJOpdpy6QPTtmC7Fn04yHw,patsys-pizzeria-new-york-6,Patsy's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/EF3PcH1Eoz2NS7EdnOsqag/o.jpg,False,https://www.yelp.com/biz/patsys-pizzeria-new-york-6?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,504,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,"{'latitude': 40.7785204, 'longitude': -73.9769718}","['delivery', 'pickup']",$$,"{'address1': '61 W 74th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10023', 'country': 'US', 'state': 'NY', 'display_address': ['61 W 74th St', 'New York, NY 10023']}",+12125793000,(212) 579-3000,8271.80412348984
9ngvh253nco8mFljHoB0Hg,alleva-dairy-new-york,Alleva Dairy,https://s3-media4.fl.yelpcdn.com/bphoto/VyuKIlAAAFXJIkiHeI9aUg/o.jpg,False,https://www.yelp.com/biz/alleva-dairy-new-york?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,165,"[{'alias': 'cheese', 'title': 'Cheese Shops'}]",4.0,"{'latitude': 40.719501, 'longitude': -73.997093}","['delivery', 'pickup']",$$,"{'address1': '188 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['188 Grand St', 'New York, NY 10013']}",+12122267990,(212) 226-7990,1581.554498165904
qIOdughNii7-OW88IFtPQw,rosas-pizza-ridgewood,Rosa's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/DTa1CbELDyW7LYchNVAoYg/o.jpg,False,https://www.yelp.com/biz/rosas-pizza-ridgewood?adjust_creative=WAxio19XFGhmTEs-1xPo1A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=WAxio19XFGhmTEs-1xPo1A,264,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.712192, 'longitude': -73.899997}",[],$,"{'address1': '6265 Fresh Pond Rd', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['6265 Fresh Pond Rd', 'Ridgewood, NY 11385']}",+17184977672,(718) 497-7672,7983.5045495200175
